joka_id	joka_url	joks
biEQeDddR6SpK4Mq_qtnFg	https://api.chucknorris.io/jokes/biEQeDddR6SpK4Mq_qtnFg	Chuck Norris won the World Series of Poker with a three of clubs, an empty cd case, a broken coaster and two triscuts.
QFBQ_uDUTO2PTF3AfOhzuA	https://api.chucknorris.io/jokes/QFBQ_uDUTO2PTF3AfOhzuA	Creepers are scared of cats because Chuck Norris does not harm cats. Creepers know that this means that Chuck Norris likes cats and vice versa. Therefore, they know that if they harm a cat that Chuck Norris will harm THEM. They also know that Chuck Norris does not like creepers
W7U4VTN-S-KDYvLu6o-OFg	https://api.chucknorris.io/jokes/W7U4VTN-S-KDYvLu6o-OFg	"""Like a good neighbor..."" Chuck Norris is there... with a roundhouse kick to the face."
YemQBT98QNaV1mTsW60WfA	https://api.chucknorris.io/jokes/YemQBT98QNaV1mTsW60WfA	Death Once Had&#65279
e3cfSdJSSQm_Cw7MtXwrlg	https://api.chucknorris.io/jokes/e3cfSdJSSQm_Cw7MtXwrlg	When Chuck Norris was born he roundhouse kicked his way out of the womb
EtdtRKxRSQasfdRIncvvbQ	https://api.chucknorris.io/jokes/EtdtRKxRSQasfdRIncvvbQ	Chuck Norris cannot predict the future
gbZ8UuiYR1Ci9ixUz1c94g	https://api.chucknorris.io/jokes/gbZ8UuiYR1Ci9ixUz1c94g	Chuck Norris can stop the space-time continum
G_RijA86SAyEB6DBAwGOCA	https://api.chucknorris.io/jokes/G_RijA86SAyEB6DBAwGOCA	Nobody knows Easter better than CHUCK NORRIS!!
Dmrl5e0rTgOZGqhjWxyaVQ	https://api.chucknorris.io/jokes/Dmrl5e0rTgOZGqhjWxyaVQ	"Chuck Norris inspired R.Kelly to write the song ""I Believe I Can Fly"" after he received a roundhouse kick that sent him flying to the moon."
sSM2ndWrThqPFbgm_cX0Iw	https://api.chucknorris.io/jokes/sSM2ndWrThqPFbgm_cX0Iw	Chuck Norris thinks you are a dastard and a bastard! So, whataya think can do about that?
duZi4UQrQXyQSk-aZuReUQ	https://api.chucknorris.io/jokes/duZi4UQrQXyQSk-aZuReUQ	Chuck Norris can roundhouse kick you around the world.
6Gmu4wB-QO60anyd6UuZWA	https://api.chucknorris.io/jokes/6Gmu4wB-QO60anyd6UuZWA	Chuck Norris' beard does not hide his secret smile. It hides another, angrier beard.
427lheBKQgeFrP9KWeqVXg	https://api.chucknorris.io/jokes/427lheBKQgeFrP9KWeqVXg	Chuck Norris was born at the speed of sound into the forehead of a Nazi.
_tegYAecQE2eayQidJqRRQ	https://api.chucknorris.io/jokes/_tegYAecQE2eayQidJqRRQ	Chuck Norris know exactly how many hormones it takes to make a whore moan.
rnI6YBagTaORv3Q9sWu5Uw	https://api.chucknorris.io/jokes/rnI6YBagTaORv3Q9sWu5Uw	Chuck Norris' avatar is actually shorter than him.
V47v_hC9QReTXRtfDzhPfA	https://api.chucknorris.io/jokes/V47v_hC9QReTXRtfDzhPfA	Chuck Norris' favorite yoghurt flavor is beef jerky.
D97ujbWvQ-6lWz94myeAnA	https://api.chucknorris.io/jokes/D97ujbWvQ-6lWz94myeAnA	5 star New York restaurants use Chuck Norris' toe jam as both a saffron and truffle substitute.
VOO5K2rwSX2UL-ysQee42g	https://api.chucknorris.io/jokes/VOO5K2rwSX2UL-ysQee42g	Chuck Norris killed his shadow while shadow boxing. That's why you never see his shadow when he comes up behind you.
NnMbjKPOQPiDaVWj2n0eHw	https://api.chucknorris.io/jokes/NnMbjKPOQPiDaVWj2n0eHw	the dinosaurs only became extinct after Chuck Norris had a BBQ, for one
85SZOflbTE-xA_GdYmREZQ	https://api.chucknorris.io/jokes/85SZOflbTE-xA_GdYmREZQ	Chuck Norris did take someone's eye out with that.
-bKsKntBStuKDYOWT-tHaA	https://api.chucknorris.io/jokes/-bKsKntBStuKDYOWT-tHaA	When Chuck Norris gets the munchies, God help any 7-11
UdPWJYsVQ6ulkpXEDlVepQ	https://api.chucknorris.io/jokes/UdPWJYsVQ6ulkpXEDlVepQ	Chuck Norris never kill people. There are only people who killed themselves by Chuck Norris.
PFjGOgOkTRaEJ-MKXgUCdg	https://api.chucknorris.io/jokes/PFjGOgOkTRaEJ-MKXgUCdg	"Chuck Norris was asked if he had ever gone skindiving? Chuck replied ""no, but I've gone muff diving hundreds of times""."
j3sBa0rMSKaaG_QPdZcz2A	https://api.chucknorris.io/jokes/j3sBa0rMSKaaG_QPdZcz2A	Chuck Norris is the reason why babies cry.
pMJYxJZfTsC6UNx5OI9pAg	https://api.chucknorris.io/jokes/pMJYxJZfTsC6UNx5OI9pAg	the idea for the movie SAW was based off of the accounts of people who went into Chuck Norris' room when he was a kid.
gSktcXdcRJCIZUXnAdUL6w	https://api.chucknorris.io/jokes/gSktcXdcRJCIZUXnAdUL6w	The only time Chuck Norris ever made a mistake was when he was writing about killing a squadron of ninjas. As he was writing that he 'owned' them, his finger slipped and wrote 'pwned' instead. It immediately became an official, widely-used term.
VElkbWvnTXuUMhdWVpHznw	https://api.chucknorris.io/jokes/VElkbWvnTXuUMhdWVpHznw	Chuck Norris invented beef jerky by throwing a bull through a chain-link fence.
DzHpsWjLRxyeHBUjoXrGHg	https://api.chucknorris.io/jokes/DzHpsWjLRxyeHBUjoXrGHg	Chuck Norris can lose his king and still win a chess game
ZG54JYBfRy-zuOqOBZwjIg	https://api.chucknorris.io/jokes/ZG54JYBfRy-zuOqOBZwjIg	"If you ask Chuck Norris what time it is, he always says, ""Two seconds till."" After you ask, ""Two seconds till what?"" He roundhouse kicks you in the face."
vHpeCRrqTK6E6uylRph8lg	https://api.chucknorris.io/jokes/vHpeCRrqTK6E6uylRph8lg	Chuck Norris keeps a loaded .357 Magnum down the front of his underpants at all times, and he don't give a fuck.
a7nvYk5CRjq_J2nDJY8GKA	https://api.chucknorris.io/jokes/a7nvYk5CRjq_J2nDJY8GKA	Medusa's hair is made of snakes. Chuck Norris's beard is made of hair-colored barbed wire. Medusa can turn you into stone by staring at you. Chuck Norris doesn't have to look at you to turn you into pulp.
eVeGgASsTFuwDABeRr-fCA	https://api.chucknorris.io/jokes/eVeGgASsTFuwDABeRr-fCA	i dont know why people treat Chuck Norris like hes a killer he has the heart of a child which isa bad thing
UdMRN7D-QDmCjMuu9mKhoA	https://api.chucknorris.io/jokes/UdMRN7D-QDmCjMuu9mKhoA	Chuck Norris's jizz are sperm whales.
obmaRjLiQqa49aXR5h5AHQ	https://api.chucknorris.io/jokes/obmaRjLiQqa49aXR5h5AHQ	As a teenager, Chuck Norris had a summer job. He was a lumberjack in the Sahara rainforest.
odI7JuFFSeS4Pwj18D0a0w	https://api.chucknorris.io/jokes/odI7JuFFSeS4Pwj18D0a0w	Allstate won't quote a rate for mayhem like Chuck Norris!
CNvB6mMJT9ac0q8RVCEPJA	https://api.chucknorris.io/jokes/CNvB6mMJT9ac0q8RVCEPJA	"Chuck Norris made Frank Dux say, ""Ma Tay."""
sawSKLELQjKFTNIAeQmI0w	https://api.chucknorris.io/jokes/sawSKLELQjKFTNIAeQmI0w	CHUCK NORRIS NEESDS TO USE A SEATBELT WHEN USING THE TOILET BECAUSE OF RECOIL!
Ws-NspazSbi_7zSZN-NiIQ	https://api.chucknorris.io/jokes/Ws-NspazSbi_7zSZN-NiIQ	The spurs on Chuck Norris's boots have a three-ton towing capacity
AQqxFsxoRw2zQpMvaymzFA	https://api.chucknorris.io/jokes/AQqxFsxoRw2zQpMvaymzFA	Chuck Norris knows when you have a gerbil up your ass.
tpg9R8inQz6l93Qp2OkFWA	https://api.chucknorris.io/jokes/tpg9R8inQz6l93Qp2OkFWA	Chuck Norris never dances, he prefers roundhouse-kicking.
RETYTBF4QEW9S75MNCtBLQ	https://api.chucknorris.io/jokes/RETYTBF4QEW9S75MNCtBLQ	When Chuck Norris was Born, the whole Hospital cried.
TCbnWp5sSuGYMhjsjQXCmg	https://api.chucknorris.io/jokes/TCbnWp5sSuGYMhjsjQXCmg	Chuck Norris threw a fit once. It took God six days and seven nights to fix the damage.
rQIkJjqWSguRZBMp_W7OrA	https://api.chucknorris.io/jokes/rQIkJjqWSguRZBMp_W7OrA	The Chinese started learning American English so that they could praise Chuck Norris in English.
16el-R_jTE2ybGYXa5PyYw	https://api.chucknorris.io/jokes/16el-R_jTE2ybGYXa5PyYw	Chuck Norris CAN eat just one lay chip
gyh4YE0IRCeuzEpNsBwYcw	https://api.chucknorris.io/jokes/gyh4YE0IRCeuzEpNsBwYcw	Chuck Norris on a teeter totter with Chuck Norris, has replaced the yin yang as the symbol for balance.
X1FXbYRYQzC01uZ2DqHf9w	https://api.chucknorris.io/jokes/X1FXbYRYQzC01uZ2DqHf9w	Chuck Norris wins American Idol humming the Tetris theme.
eo5av7meqcwohmnu-_px9a	https://api.chucknorris.io/jokes/eo5av7meqcwohmnu-_px9a	"Chuck Norris can't finish a ""color by numbers"" because his markers are filled with the blood of his victims. Unfortunately, all blood is dark red."
v_4RckQLSGG_F-zrdGtoFA	https://api.chucknorris.io/jokes/v_4RckQLSGG_F-zrdGtoFA	When life gives you lemons, you make lemonade. When life gives Chuck Norris lemons, he makes apple juice.
zN03ZzANTSeeIUbS3Pe-Yw	https://api.chucknorris.io/jokes/zN03ZzANTSeeIUbS3Pe-Yw	Mosses did not parted the Red Sea. Chuck Norris did. The Bible got confused because Mosses and Chuck Norris sound so much alike.
Ul9JMZJcShWrV5_R0tkfJg	https://api.chucknorris.io/jokes/Ul9JMZJcShWrV5_R0tkfJg	Chuck Norris once beat Pokemon Black and White. He hacked once, though this was so when he got a Pokemon, it immediately turned into a Metapod. None ever used Struggle.
6mNvb0uxSKSj8fXpL0PTBg	https://api.chucknorris.io/jokes/6mNvb0uxSKSj8fXpL0PTBg	Chuck Norris doesn't need glasses. He just gets new eyeballs.
CuvavL9qTj-rT-fn_JxYUA	https://api.chucknorris.io/jokes/CuvavL9qTj-rT-fn_JxYUA	Pornography masturbates to Chuck Norris.
5PnyxKR7SeyjFBj7petqUw	https://api.chucknorris.io/jokes/5PnyxKR7SeyjFBj7petqUw	People who sue Chuck Norris get sawed by Chuck Norris. Chuck Norris likes to play with the law, words and dangerous tools.
ZHL7BUcFRM27XvlxWIVw5Q	https://api.chucknorris.io/jokes/ZHL7BUcFRM27XvlxWIVw5Q	Chuck Norris uses pepper spray to spice up his steaks.
sC09X1xQQymE4SciIjyV0g	https://api.chucknorris.io/jokes/sC09X1xQQymE4SciIjyV0g	No, meteor didn't kill the dinosaurs, it was Chuck Norris. Why? Chuck Norris doesn't like dinosaurs.
aEnwblrcTvK3FeWwHZCVrw	https://api.chucknorris.io/jokes/aEnwblrcTvK3FeWwHZCVrw	Chuck Norris has no friends on Facebook. Just enemies.
4hZy19hrQ_aPMqvCguXd9g	https://api.chucknorris.io/jokes/4hZy19hrQ_aPMqvCguXd9g	Chuck Norris blows up ballons with his nose
G74CnhIHQ8mOjvt5OAN0sg	https://api.chucknorris.io/jokes/G74CnhIHQ8mOjvt5OAN0sg	There can be a lot of Chucks. But there can be only one Chuck Norris.
OWtcZkLgQ26DJ7fZSEj72w	https://api.chucknorris.io/jokes/OWtcZkLgQ26DJ7fZSEj72w	Chuck Norris doesn't get called for jury duty. He gets called on to act as executioner.
WOvXQu8oTJKTVUzU9rJs2Q	https://api.chucknorris.io/jokes/WOvXQu8oTJKTVUzU9rJs2Q	When Chuck Norris watches Dora the Explora, Dora doesn't ask any questions.
lulpsYvTQROW5q3GNJRVXQ	https://api.chucknorris.io/jokes/lulpsYvTQROW5q3GNJRVXQ	"Hookers have nicknamed Chuck Norris ""hemorrhoid"" because of the residual pain in thier assholes."
ZBTqHgYkQIGrU8fxSBEYfw	https://api.chucknorris.io/jokes/ZBTqHgYkQIGrU8fxSBEYfw	Chuck Norris melted Mt Kilauea with a 6 pack of ice cold beer.
HYIY4iH3Sei223MXW42cfg	https://api.chucknorris.io/jokes/HYIY4iH3Sei223MXW42cfg	Most people wear Superman pajamas. Superman wears Chuck Norris pajamas.
UDB7hYtmQ7q26YrRtfhDRA	https://api.chucknorris.io/jokes/UDB7hYtmQ7q26YrRtfhDRA	i hope Chuck Norris dies in a car crash. he would have 99 lives left
Y6tOFrK1Tser4QNl-Q3n2Q	https://api.chucknorris.io/jokes/Y6tOFrK1Tser4QNl-Q3n2Q	Wayne Gretzky is so great because Chuck Norris was a good friend of his. He just wouldn't admit it publically, b/c Chuck Norris felt that it's about time that anyone else but him got the attention. The media is that fucking annoying.
377IoQsGQaugUPo9NvseNA	https://api.chucknorris.io/jokes/377IoQsGQaugUPo9NvseNA	Chuck Norris won the PBA Championship Rodeo Bull Riding contest by riding Snort, a 6,450 lb Brahma Bull for 4 hrs 27 minutes when Snort finally collapsed. 9 months later, Snort had a calf.
xJZEP0BJQHeSR1fyrLgKGw	https://api.chucknorris.io/jokes/xJZEP0BJQHeSR1fyrLgKGw	On January 28th, 1986, NASA said they had a rocket that could fly faster then Chuck Norris......Chuck proved them wrong
jmlfAG8SSJuq0EoPojL71A	https://api.chucknorris.io/jokes/jmlfAG8SSJuq0EoPojL71A	Chuck Norris wasn't born in a hospital. He made himself.
xfXwHGOuTW2qyTuv5bRQWQ	https://api.chucknorris.io/jokes/xfXwHGOuTW2qyTuv5bRQWQ	Did you know? The name Chuck Norris means Chuck Norris in every other language.
V4KE-TRRQjeRMclPIJGDTQ	https://api.chucknorris.io/jokes/V4KE-TRRQjeRMclPIJGDTQ	Chuck Norris really doesn't need the Total Gym to stay in shape and score with women. That just happens naturally.
fJOjv6mUTHWjU3OQm4VLbg	https://api.chucknorris.io/jokes/fJOjv6mUTHWjU3OQm4VLbg	After drinking a case of Corona beer, Chuck Norris' urine smells like a steaming platter of chicken fajitas.
miCybv5dQJSe0eAlsksRbQ	https://api.chucknorris.io/jokes/miCybv5dQJSe0eAlsksRbQ	In 2014 Chuck Norris will launch his own fragrance, Dojo Mojo, which smells of denim and justice.
er5SjvZgTcqNAPIhJd2wHw	https://api.chucknorris.io/jokes/er5SjvZgTcqNAPIhJd2wHw	"Chuck Norris once sang ""Twinkle, Twinkle, Little Star"" at a karaoke bar. Understandably, there were no survivors."
PTQ40z0UTf2mSsF93JCdvA	https://api.chucknorris.io/jokes/PTQ40z0UTf2mSsF93JCdvA	Chuck Norris and Super man had a bet,the bet was the looser had to wear his underwear out of his pants.
yXfvekTsRcSqIlN98ypIXQ	https://api.chucknorris.io/jokes/yXfvekTsRcSqIlN98ypIXQ	Chuck Norris doesn't use stunt doubles, except for in the crying scenes.
nv8QZIArQQmQRYQiNcipWw	https://api.chucknorris.io/jokes/nv8QZIArQQmQRYQiNcipWw	Chuck Norris does not do drugs. In order to get a buzz he climbs radio station transmition towers during thunderstorms and drinks Redbull & Captain Morgan Rum from a pair of 55 gallon steel drums.
ltY_dNyoRrCqvoWua5BV9Q	https://api.chucknorris.io/jokes/ltY_dNyoRrCqvoWua5BV9Q	Chuck Norris was the only person to ever shoot at Wyatt Earp and not miss. Many Bothans died to bring you this information.
5_-PmmJgRK-2x3mFLPpVRA	https://api.chucknorris.io/jokes/5_-PmmJgRK-2x3mFLPpVRA	Chuck Norris can sneeze with his eyes open
Qxf7T_TpQmKYkA1UEdxTJQ	https://api.chucknorris.io/jokes/Qxf7T_TpQmKYkA1UEdxTJQ	Every one of Chuck Norris' restaurants specialize in serving piping-hot knuckle sandwiches to anyone who dares to complain.
BTHxrBzCRua8BriOPB5fQg	https://api.chucknorris.io/jokes/BTHxrBzCRua8BriOPB5fQg	Chuck Norris once punched a hurricane in its eye.
JRf74BTyQoStl6aLDUvoAw	https://api.chucknorris.io/jokes/JRf74BTyQoStl6aLDUvoAw	You win some, you lose some. Chuck Norris wins some and wins some more.
00NuSNToRkm7YZ6nvjdhlg	https://api.chucknorris.io/jokes/00NuSNToRkm7YZ6nvjdhlg	I got an e-roundhouse kick from Chuck Norris. My cheeks are still swollen.
UPSXwN5jTi6aZ72ND30WsQ	https://api.chucknorris.io/jokes/UPSXwN5jTi6aZ72ND30WsQ	In the 80's, Chuck Norris wore what stylists referred to as 'a Fuck-You Mullet'.
dyN2cg5TQ7qY2rKsFSBw6A	https://api.chucknorris.io/jokes/dyN2cg5TQ7qY2rKsFSBw6A	Popye does not eat spinach. He eats Chuck Norris hair dyed green.
0oQpiaGmQdyLaI0-jvF5fw	https://api.chucknorris.io/jokes/0oQpiaGmQdyLaI0-jvF5fw	Chuck Norris won the 2014 Pikes Peak Hillclimb in a shopping cart.
Puo3P3xDRwKa7miYv3XBGA	https://api.chucknorris.io/jokes/Puo3P3xDRwKa7miYv3XBGA	Doctors had to resort to inserting a photon torpedo suppository & detonation in order to cure Chuck Norris of a severe case of colorectal parasitic infection.
U8LGladiTEmv-c8YRbBk-Q	https://api.chucknorris.io/jokes/U8LGladiTEmv-c8YRbBk-Q	Every Tuesday morning Chuck Norris goes crawling the whole of the Internet with his friends Googlebot and Slurpy.
7YpiOGMZTf2hJtuirYdUcQ	https://api.chucknorris.io/jokes/7YpiOGMZTf2hJtuirYdUcQ	Some people swallow live goldfish on a dare. Chuck Norris prefers live piranha.
-a3E9sHCS9qmXIIqh2VD2Q	https://api.chucknorris.io/jokes/-a3E9sHCS9qmXIIqh2VD2Q	Chuck Norris' living room is a full-scale replica of the final level of Doom.
Bqlx770ZSRuiO140EGBE3w	https://api.chucknorris.io/jokes/Bqlx770ZSRuiO140EGBE3w	Chuck Norris can roadhouse the air
5lYicpH7RrivRQ-X0gMXdQ	https://api.chucknorris.io/jokes/5lYicpH7RrivRQ-X0gMXdQ	Lebron James saw Chuck Norris wearing a Spurs cap and he cramped up.
lJ7AXsAPSemZff_B21WV4A	https://api.chucknorris.io/jokes/lJ7AXsAPSemZff_B21WV4A	Every pet Chuck Norris has owned could shoot laser beams out of there eyes
ave-cdenq1qwid9xpf1k8g	https://api.chucknorris.io/jokes/ave-cdenq1qwid9xpf1k8g	Chuck Norris was the orginal sculptor of Mount Rushmore. He completed the entire project using only a bottle opener and a drywall trowel.
IGjbpaj4Q-20tuT5qodzNA	https://api.chucknorris.io/jokes/IGjbpaj4Q-20tuT5qodzNA	The historical earthquakes in Japan were caused by Chuck Norris digging up what we know as the Mariana Trench.
2958lD2rQ8KY6gBTFLbphQ	https://api.chucknorris.io/jokes/2958lD2rQ8KY6gBTFLbphQ	Chuck Norris beer-bongs tequila.
KKlC7IqwQBOjdJaZrKREZg	https://api.chucknorris.io/jokes/KKlC7IqwQBOjdJaZrKREZg	The reason the last Ice Age ended was because Chuck Norris had gotten bored with all the snow and ice, and yawned, melting all the glaciers.
iLZfXjAVQCWcldPchDKZUw	https://api.chucknorris.io/jokes/iLZfXjAVQCWcldPchDKZUw	If Chuck Norris EVER wants to see you talk, he will ram his arm up your ass and work your mouth like a puppet.
YGl2uDwQSKyjjeRj6qnk4w	https://api.chucknorris.io/jokes/YGl2uDwQSKyjjeRj6qnk4w	Many don't know Chuck Norris was arrested when he was 10. Chuck beat up a 26 year old guy in a bar fight.
VE1IRqLJS2q_DfHRFClixQ	https://api.chucknorris.io/jokes/VE1IRqLJS2q_DfHRFClixQ	Chuck Norris once had a dandruff problem, we call the product cocaine
p82cL1gIQNufGztUb_B3Hw	https://api.chucknorris.io/jokes/p82cL1gIQNufGztUb_B3Hw	Chuck Norris can lick his own elbows...both...at the same time
dr_B4ZgNTxi5G8dz4pEtTQ	https://api.chucknorris.io/jokes/dr_B4ZgNTxi5G8dz4pEtTQ	Chuck Norris once actually made it rain cats and dogs just so he could solve a mouse problem.
7FZ4UvPRSAS7sOvz5ppsJQ	https://api.chucknorris.io/jokes/7FZ4UvPRSAS7sOvz5ppsJQ	Chuck Norris can kill a Shaolin Grandmaster with an Icecream.
Rbc0PiumSYm6nNHZb--NZA	https://api.chucknorris.io/jokes/Rbc0PiumSYm6nNHZb--NZA	Texas Tea - Chuck Norris sweat
J33A4hToTWKBdZG7DZjGhQ	https://api.chucknorris.io/jokes/J33A4hToTWKBdZG7DZjGhQ	at Chuck Norris's wedding the best man was the country of united states
LEsNukieSTarF7QOEA_pQw	https://api.chucknorris.io/jokes/LEsNukieSTarF7QOEA_pQw	Chuck Norris once took his pants off in a Thanksgiving Day parade. All the horses wept. Male and female.
hZ7Y4GIJS5m-ocA_3fgU0Q	https://api.chucknorris.io/jokes/hZ7Y4GIJS5m-ocA_3fgU0Q	Chuck Norris drunk liquid cement.now he craps bricks.
md-bld8orjsv5mgfsun-xq	https://api.chucknorris.io/jokes/md-bld8orjsv5mgfsun-xq	Chuck Norris does not eat. Food understands that the only safe haven from Chuck Norris' fists is inside his own body.
qfhQZ1A1SUuww5NhOtardw	https://api.chucknorris.io/jokes/qfhQZ1A1SUuww5NhOtardw	If a vampire bites Chuck Norris, it becomes his slave.
k8Qj-ZSeSmmue8jWQoWbzA	https://api.chucknorris.io/jokes/k8Qj-ZSeSmmue8jWQoWbzA	People cut their own hair, Chuck Norris pulls his own teeth
_Fy7cPW3T0C3IcyrNTXyDg	https://api.chucknorris.io/jokes/_Fy7cPW3T0C3IcyrNTXyDg	Scientists have discovered the most stable method of measuring time. They call it Chuck Norris's&#65279
wDW1eF4JSJKvmWLYQc6bHw	https://api.chucknorris.io/jokes/wDW1eF4JSJKvmWLYQc6bHw	Chuck Norris pioneered the idea of multiple organ donations after ripping out the still-beating heart, kidneys, lungs, liver and eyes of some fool who scratched his car.
WXncrBu_SyqVtOj9HE1-KA	https://api.chucknorris.io/jokes/WXncrBu_SyqVtOj9HE1-KA	The reason Rush Limbaugh got addicted to OxyContin pain pills is because he tried to beat the hell out of Chuck Norris' boots with his face.
LVCbAu5aT7KyoSHO91FHMQ	https://api.chucknorris.io/jokes/LVCbAu5aT7KyoSHO91FHMQ	If Chuck Norris ever dies, the US military will honor him with a 21-nuke salute, on France, just like he always wanted.
IHkjI5-qSDel8EePlSqh4Q	https://api.chucknorris.io/jokes/IHkjI5-qSDel8EePlSqh4Q	"The one and only time Chuck Norris ever took a hit of LSD, he wrote the theme song to 'The Beverly Hillbillies""."
cxbS2XTPQeCIGnto7NHS6A	https://api.chucknorris.io/jokes/cxbS2XTPQeCIGnto7NHS6A	"When Chuck Norris was told that a nuke was coming his way he said ""everyone get behind me you'll be safe."""
6Ai3jneNRj6Ainv7lG4rUg	https://api.chucknorris.io/jokes/6Ai3jneNRj6Ainv7lG4rUg	Chuck Norris was baptized in sulphuric acid.
ZAXUEm34Q82fwNq7P3T3mg	https://api.chucknorris.io/jokes/ZAXUEm34Q82fwNq7P3T3mg	Chuck Norris once ripped a massive hole in the fabric of space-time several hours after a Montezuma's binge.
boaWowX4TfGtF3iARoFhMw	https://api.chucknorris.io/jokes/boaWowX4TfGtF3iARoFhMw	"How much wood can a woodchuck chuck, if a woodchuck chuck could chuck wood? This question is irrelevant. A relevant question would be ""How many trees can Chuck Norris kick the woodchuck through""?"
8Tw9xEw9SzqU3E_fxazLRQ	https://api.chucknorris.io/jokes/8Tw9xEw9SzqU3E_fxazLRQ	Chuck Norris wishes you a Merry Christmas, a Happy Hannukah, and a Happy New Year... so you better have one!
aHdJbcshSTyaL-RxS1Euhw	https://api.chucknorris.io/jokes/aHdJbcshSTyaL-RxS1Euhw	Chuck Norris once had a staring contest with a picture of himself and won.
xk_Wkn6ZRW6EnM1tbgLciQ	https://api.chucknorris.io/jokes/xk_Wkn6ZRW6EnM1tbgLciQ	Chuck Norris can set fire to a magnifying glass with an ant.
qbf6O1MaSfGx18LwDGcmgg	https://api.chucknorris.io/jokes/qbf6O1MaSfGx18LwDGcmgg	Chuck Norris doesn't have aids. But he gives it to people anyways.
cnsjx8ezt_sf4ifbckntta	https://api.chucknorris.io/jokes/cnsjx8ezt_sf4ifbckntta	"Chuck Norris does not ""style"" his hair. It lays perfectly in place out of sheer terror."
lpPw7f8XSEKHiJQBAy_Jmg	https://api.chucknorris.io/jokes/lpPw7f8XSEKHiJQBAy_Jmg	Chuck Norris is callin' you pinhead!
XBEz9TVCSVe9e7J14vDhBw	https://api.chucknorris.io/jokes/XBEz9TVCSVe9e7J14vDhBw	Chuck Norris can make a carpet fly
09g7SRg8RxiebPRJT8IpVg	https://api.chucknorris.io/jokes/09g7SRg8RxiebPRJT8IpVg	As a teenager, Chuck Norris' first part-time job was flipping hamburgers at a local drive-in theater concession stand. His first three burgers landed yesterday. The drive-in closed 30 years ago.
wNBgEXGyRyK36-6cVrBE4A	https://api.chucknorris.io/jokes/wNBgEXGyRyK36-6cVrBE4A	Chuck Norris can squeeze stones out of blood.
64i3rtwgTr2qp7WnHtYWSg	https://api.chucknorris.io/jokes/64i3rtwgTr2qp7WnHtYWSg	Chuck Norris is the reason pugs have flat faces.
zl4zObqmS6C1ney98dJmoQ	https://api.chucknorris.io/jokes/zl4zObqmS6C1ney98dJmoQ	Chuck Norris is the only survivor of Pai Mei's exploding heart techinque.
vGH0DivOQC6kDMwoW1kaKw	https://api.chucknorris.io/jokes/vGH0DivOQC6kDMwoW1kaKw	JFK wasnt killed by a bullet, Chuck Norris ran in and deflected the bullet with his beard... JFK's head exploded out of sheer amazement
FZwHelvfSg6nCQJbRqafjQ	https://api.chucknorris.io/jokes/FZwHelvfSg6nCQJbRqafjQ	A signed picture of Chuck Norris' last colonoscopy now fetches over twenty thousand US dollars on Ebay.
bcVErpcZTEyb7-cs1fLqBA	https://api.chucknorris.io/jokes/bcVErpcZTEyb7-cs1fLqBA	When Chuck Norris ironed his clothes the steam was blood
0jP3tsRgQO2x3qsLlmJHtA	https://api.chucknorris.io/jokes/0jP3tsRgQO2x3qsLlmJHtA	Slender Man used to be morbidly obese before his Chuck Norris beatdown.
5zVzQH1cQ9CsqwipMrPpmQ	https://api.chucknorris.io/jokes/5zVzQH1cQ9CsqwipMrPpmQ	Chuck Norris killed all the dinosaurs and burried the corpses.
0rHwQtW0TNydKm6UNIcfQw	https://api.chucknorris.io/jokes/0rHwQtW0TNydKm6UNIcfQw	When Chuck Norris action figures first came out they had a recall, because they were beating the shit out of little kids.
Y5dgBdlvT2WGiC5YzdximQ	https://api.chucknorris.io/jokes/Y5dgBdlvT2WGiC5YzdximQ	Chuck Norris went an hour without killing... just to kill some time.
POnD0oTpRKyElydHQiUUeA	https://api.chucknorris.io/jokes/POnD0oTpRKyElydHQiUUeA	"There's no coincidence that an anagram for Chuck Norris is ""crush rock in"""
wE-cNdjpSh-140O0iUiIVQ	https://api.chucknorris.io/jokes/wE-cNdjpSh-140O0iUiIVQ	Chuck Norris is not as smart as Einstein. It is impossible for Einstein to arrange M&M's in abc order but Chuck Norris can.
tmvoiypqt5qrnbjulekwwg	https://api.chucknorris.io/jokes/tmvoiypqt5qrnbjulekwwg	Chuck Norris once shat blood - the blood of 11,940 natives he had killed and eaten.
hBnKZeL_RGKlsSsLLd8JKw	https://api.chucknorris.io/jokes/hBnKZeL_RGKlsSsLLd8JKw	"St. Paul once said ""The letter killeth, but the spirit giveth life"". He forget to add that Chuck Norris can ""killeth the spirit and taketh life away""."
7mY1eoU7TJ-3lQ_BfSmFJA	https://api.chucknorris.io/jokes/7mY1eoU7TJ-3lQ_BfSmFJA	Chuck Norris once watched the video tape from the ring...........7 days later the ghost who crawls out of the well died.
Gjda8KliQPeisGYoZ7fcDg	https://api.chucknorris.io/jokes/Gjda8KliQPeisGYoZ7fcDg	"Those who play chess with Chuck Norris don't ""play"" chess, they gamble with their lives."
Mao5_u0mR_KLadrD7X2oxw	https://api.chucknorris.io/jokes/Mao5_u0mR_KLadrD7X2oxw	when Chuck Norris went on to Catch a Predator Chis Hansen was arrested.
6u6yiCYHQEaBbN7Fvw_mZg	https://api.chucknorris.io/jokes/6u6yiCYHQEaBbN7Fvw_mZg	When Chuck Norris sat for his HSC, he recieved a band 7 in al his subjects
